ID,Building ID,Final Clean UBI
1382,3916703,20380010
1383,16357,01410028
1384,16459,01050055
1385,16460,01680825
1386,1071483,01590082
1387,1094153,01210820
1388,3926390,28490839
1389,3480699,01880072
1390,3829893,50570803
1391,3858763,04470039
1392,3837253,05402279
1393,1029531,04570039
1394,1043010,02140109
1395,1856025,02140102
1396,2774635,02140105
1397,1268800,01960034
1398,1553280,02170807
1399,2214,02900861
1400,16591,01060049
1401,16885,02140103
1402,19680,02130017
1403,20164,00750044
1404,20164,00750861
1405,20164,00750863
1406,23232,01660041
1407,23246,01660033
1408,23441,00750864
1409,25506,06990028
1410,27448,00850060
1411,29225,03210027
1412,1029531,04570039
1413,1030273,04570039
1414,1030402,00420054
1415,1030454,13740850
1416,1032878,00570055
1417,1034322,01970853
1418,1034332,01970854
1419,1043010,02140109
1420,1050505,01400089
1421,1056237,01380804
1422,1061926,01620092
1424,1066315,00860845
1425,1069660,01820078
1426,1069662,06750853
1427,1069664,04030839
1428,1070151,02850049
1429,1071004,02180079
1430,1071476,01390816
1431,1071901,00990053
1432,1072055,00260011
1433,1083462,04563068
1434,1127988,01590087
1435,1127988,01590860
1436,1146829,03770044
1437,1159361,01070075
1438,1163866,00080811
1439,1180478,02890830
1440,1180513,02870038
1441,1184444,04940032
1442,1184444,04940033
1443,1188995,02850048
1444,1188996,02850047
1445,1189000,05380873
1446,1191010,01660032
1447,1192428,04570038
1448,1196655,02200066
1449,1205203,01840071
1450,1214094,02520085
1451,1215025,02540838
1452,1221854,02520085
1453,1221898,11950030
1454,1229423,01850829
1455,1229576,01000116
1456,1229621,01000118
1457,1229780,02480069
1458,1230827,01000119
1459,1238339,02150013
1460,1242253,01830883
1461,1242253,01830884
1462,1253867,03860001
1463,1257635,03160032
1464,1257638,02170050
1465,1257639,01640035
1466,1257640,01610037
1467,1257641,01610031
1468,1257643,01600035
1469,1257644,01420825
1470,1257646,00740832
1471,1268752,01400092
1472,1268754,03180032
1473,1273006,02520079
1474,1273027,02520060
1475,1273462,11712893
1476,1309871,06760114
1477,1326888,01360035
1478,1326900,03760828
1479,1326957,01370056
1480,1327025,00240112
1481,1327534,01030042
1482,1327939,01680050
1483,1328161,03750125
1484,1330640,01850828
1485,1331248,01170078
1486,1331462,01050845
1487,1331555,02480812
1488,1334627,11910071
1489,1334631,06750841
1490,1337470,02210809
1491,1340568,02530059
1492,1341848,04890021
1493,1342182,05740025
1494,1345607,06220089
1495,1346869,02860818
1496,1346869,02860819
1497,1347006,02480075
1498,1347061,03870868
1499,1348840,06770146
1500,1356732,02470092
1501,1356874,02160033
1502,1356879,01260060
1503,1356880,01260830
1504,1357840,06300071
1505,1368706,01180818
1506,1369166,01590090
1507,1378102,04050026
1508,1378775,05370811
1509,1380075,00760088
1510,1380124,03160035
1511,1384590,03450041
1512,1389055,02540835
1513,1389067,02540839
1514,1390727,01860810
1515,1391419,06750855
1516,1391567,00132073
1517,1396892,01840804
1518,1396919,01070077
1519,1396921,02240824
1520,1397164,02180077
1521,1397627,02500841
1522,1398167,03220020
1523,1401399,01990832
1524,1404504,07120111
1525,1406853,06750847
1526,1407852,02880846
1527,1409873,01840849
1528,1411897,01840074
1529,1413138,01610038
1530,1415246,00810850
1531,1415263,00430026
1532,1416407,00550856
1533,1416427,00550855
1534,1418352,00770060
1535,1418391,00550855
1536,1418471,01220825
1537,1418471,01220824
1538,1419320,00800825
1539,1419589,03200814
1540,1419646,01620100
1541,1419667,02860041
1542,1419693,01060048
1543,1419714,01030001
1544,1419760,002822872574
1545,1419778,00060825
1546,1419790,00720007
1547,1419812,01220029
1548,1420061,02540053
1549,1420135,05380874
1550,1420813,01010058
1551,1421555,01570850
1552,1423599,00780848
1553,1424750,06260079
1554,1425442,02520083
1555,1427108,03270841
1556,1427938,02140859
1557,1428777,07420039
1558,1429585,20490805
1559,1431050,01620821
1560,1431261,01070074
1561,1431417,01400907
1562,1433767,02470101
1563,1435477,03720034
1564,1436116,01380803
1565,1436134,04950107
1566,1436140,04630024
1567,1436314,02240022
1568,1436368,04070815
1569,1443570,16010006
1570,1446135,04280020
1571,1447242,06770145
1572,1448823,17860821
1573,1454748,05690865
1574,1470509,01400090
1575,1479517,05370810
1576,1486998,02840042
1577,1488874,00241008
1578,1488874,00242001
1580,1492661,02470096
1581,1494464,04860833
1582,1502748,05650020
1583,1525528,02220027
1584,1532643,05690864
1585,1544020,04060026
1586,1551671,01001617
1587,1551671,01002001
1588,1551671,01002002
1589,1551671,01002003
1590,1551671,01002004
1591,1556347,01160074
1592,1556355,01690070
1593,1562783,11850081
1594,1567527,02530844
1595,1569687,01400095
1596,1583321,06250061
1597,1583325,02670042
1598,1600732,00700195
1599,1605315,01580076
1600,1620667,06750832
1601,1641990,01260852
1602,1649511,00240871
1603,1657117,01660038
1604,1675389,01970855
1605,1707454,06310017
1606,1707454,06310809
1607,1711353,16610817
1608,1717883,01370059
1609,1717883,01370825
1610,1733134,01000897
1611,1749204,16600812
1612,1765382,02160800
1613,1765420,02160027
1614,1774495,01820828
1615,1779473,04040816
1616,1784866,03430025
1617,1784866,03430831
1618,1787720,03270840
1619,1811655,03470022
1620,1831622,06280896
1621,1852852,06250060
1622,1856025,02140102
1623,1865876,01690071
1624,1868103,01950149
1625,1873494,01980845
1626,1878428,01390817
1627,1960203,07200824
1628,1960252,07200825
1629,1984865,01170075
1630,1997814,01150084
1631,2008126,04870017
1632,2008136,38400023
1633,2008147,37000045
1634,2035970,02530068
1635,2058465,06720849
1636,2058465,06720856
1637,2222721,04590019
1638,2222721,04590820
1639,2226415,18020024
1640,2236387,01050844
1641,2256771,01810161
1642,2256994,16660804
1643,2265015,00770060
1644,2265100,00420055
1645,2265130,00790065
1646,2265130,00790853
1647,2266003,00800056
1648,2266039,00560030
1649,2266081,00770059
1650,2266110,00410040
1651,2285518,01150085
1652,2292586,01010062
1653,2293694,00570056
1654,2293741,01220028
1655,2296874,01020046
1656,2308305,02480066
1657,2308771,01070062
1658,2362274,01640036
1659,2364583,01390074
1660,2371512,03173086
1661,2371512,03430830
1662,2371586,15990024
1663,2371594,12990991
1664,2381169,00680088
1665,2394435,00730883
1666,2394435,00730884
1667,2411223,01960834
1668,2436752,01820830
1669,2436754,00860042
1670,2440460,11870812
1671,2451324,01050843
1672,2494497,13740850
1673,2495052,06730847
1674,2497109,05370812
1675,2497113,05370813
1676,2511662,04550839
1677,2517260,04300800
1678,2534176,11730820
1679,2539114,02250803
1680,2555583,03220021
1681,2596994,01840075
1682,2609487,06750846
1683,2637498,01090801
1684,2643783,21320029
1685,2656301,00360048
1686,2675356,04550842
1687,2675356,04557001
1688,2681078,07200826
1689,2683077,00240113
1690,2686138,04520032
1691,2688469,13740850
1692,2690684,01020046
1693,2690736,01020046
1694,2701785,02910038
1695,2701797,03170841
1696,2704668,03770040
1697,2706378,02870813
1698,2709209,01020046
1699,2726905,01170084
1700,2727371,05420079
1701,2728715,05680043
1702,2736239,05160057
1703,2745306,02900861
1704,2774635,02140105
1705,2776163,20490804
1706,2786219,03480832
1707,2790969,01270050
1708,2791015,05020184
1709,2791015,521235317
1710,2804132,04580022
1711,2807339,0516S0035
1712,2807339,0516S0861
1713,2809459,00240886
1714,2840677,02910037
1715,2895757,02890832
1716,2896787,01260059
1717,2923735,01920825
1718,2929580,06190176
1719,2938280,01000103
1720,2945494,01610032
1721,2946118,02946118
1722,2946167,02946167
1723,2947118,26240832
1724,2947118,26240831
1725,2951555,00540841
1727,2962687,01620101
1728,2977909,05740808
1729,2977909,05740809
1730,2977909,05740810
1731,2977909,05740811
1732,2977909,05740812
1733,2986561,26740721
1734,2986561,26741933
1735,2996442,14990806
1736,2999304,05310036
1737,3016235,01260061
1738,3023167,01590860
1739,3025626,01270040
1740,3055681,02200044
1742,3072203,26770810
1743,3072203,26770811
1744,3072252,19230064
1745,3075466,19300077
1746,3075531,25530073
1747,3075573,26081026
1748,3081163,03200028
1749,3088847,01170081
1750,3089076,03750834
1751,3089076,03750835
1752,3089076,03750837
1753,3089076,03757003
1754,3089076,03757006
1755,3089076,03757014
1756,3089076,03757015
1757,3089076,03757007
1758,3089076,03757008
1759,3089076,03757010
1760,3089076,03757011
1761,3089076,03757009
1762,3122341,06660015
1763,3136592,00780040
1764,3185754,00270820
1765,3197385,02210037
1766,3198644,35180028
1767,3220077,01680051
1768,3229557,00760091
1769,3229646,01830879
1770,3231831,01650026
1771,3253388,26880043
1772,3259832,19773012
1773,3262071,00288773
1774,3262099,00288821
1775,3267015,06750850
1776,3267016,05690080
1777,3267017,01590084
1778,3268854,01660042
1779,3274029,03190864
1780,3283449,03460805
1781,3283514,05630016
1782,3286246,59260003
1783,3295814,05400109
1784,3295814,05400118
1785,3297072,39530002
1786,3297072,39540004
1787,3297072,40240002
1788,3297072,40250004
1789,3298250,28481848
1790,3298382,36300808
1791,3298389,04470041
1792,3298389,04480112
1793,3298389,04810023
1794,3298446,36300807
1795,3299991,01390817
1796,3306991,01850811
1797,3306992,01160076
1798,3306993,11910072
1799,3314944,50570803
1800,3315716,01620096
1801,3315781,01610039
1802,3316372,58690068
1803,3316403,59150014
1804,3323633,06750843
1805,3332272,05462282
1806,3332403,22050839
1807,3333296,22250842
1808,3333321,21320827
1809,3333326,20490806
1810,3335507,06280169
1811,3336808,00310837
1812,3336872,11842624
1813,3336884,18050802
1814,3350185,04682265
1815,3350280,01170078
1816,3351519,03351519
1817,3351531,21320831
1818,3351531,21320833
1819,3351531,21320839
1820,3351531,21320843
1821,3351531,21320844
1822,3351531,21320846
1823,3351531,21320849
1824,3351531,21320850
1825,3351531,21320851
1826,3351543,02150012
1827,3353093,02732706
1828,3353520,07700809
1829,3353520,07700808
1830,3353520,07700807
1831,3353541,06710030
1832,3353543,06720847
1833,3353544,03870869
1834,3353544,03877000
1835,3353544,04357000
1836,3353545,03870866
1837,3353556,04030838
1838,3353557,04030837
1839,3353558,12991027
1840,3353559,12991026
1841,3353578,01160075
1842,3354050,01640003
1843,3358048,33590048
1844,3361435,00172007
1845,3362197,06310017
1846,3362197,06920819
1847,3389780,02880847
1848,3394466,00971051
1849,3395641,00490044
1850,3402383,02190018
1851,3408958,25300820
1852,3408959,00270823
1853,3411637,03900053
1854,3417499,02100127
1855,3419535,21061085
1856,3419984,0699N0023
1857,3419984,0699N2972
1858,3421706,25350041
1859,3425601,25411133
1860,3426348,04080836
1861,3426348,04080837
1862,3426697,21380812
1863,3430106,04842714
1864,3435145,05282819
1865,3435335,02480830
1866,3442458,16010001
1867,3448441,00080808
1868,3448576,02170051
1869,3465126,04990061
1870,3465126,04990856
1871,3466549,00050085
1872,3466549,00500085
1873,3467992,27940899
1874,3468298,04440810
1875,3468516,43590834
1876,3470446,04650096
1877,3470657,22340003
1878,3470676,43650032
1879,3470720,43710001
1880,3470735,18690825
1881,3472208,00850830
1882,3472298,02352851
1883,3472399,22140806
1884,3472542,05740024
1885,3473679,00850843
1886,3473953,00850061
1887,3474408,02200064
1888,3475570,00713159
1889,3475610,01170879
1890,3480699,01880072
1891,3481129,04640026
1892,3483049,16000001
1893,3483099,18250816
1894,3485106,00080812
1895,3485321,01042025
1896,3487951,02830050
1897,3488051,01960832
1898,3488104,00250808
1899,3488856,57410138
1900,3489461,04230018
1901,3489484,01572152
1902,3490109,18250816
1903,3490937,17981066
1904,3490937,18221066
1905,3490937,18231066
1907,3492641,17280001
1908,3493385,22140001
1909,3493385,22140807
1910,3494787,19730804
1911,3495308,PAR01330131
1912,3495558,02420093
1913,3495624,01570867
1914,3495768,19730022
1915,3496501,13210827
1916,3496621,13210827
1917,3496646,41630004
1918,3496677,13210827
1919,3496717,13210827
1920,3496730,13210827
1921,3496780,13210827
1922,3496813,01610030
1923,3496816,13210827
1924,3497170,13210827
1925,3497644,0516S0862
1926,3497644,051650036
1927,3497653,20460001
1928,3497717,13210827
1929,3498155,01620822
1930,3499503,01580078
1931,3499875,00280893
1932,3500007,00330087
1933,3500299,25860813
1934,3500320,06280901
1935,3500380,25810471
1936,3500426,02802253
1937,3500430,58710869
1938,3500466,01160077
1939,3500581,21070821
1940,3500589,15790010
1941,3500628,03190822
1942,3500721,13210827
1943,3500776,11990053
1944,3500919,19290014
1945,3500928,19810012
1946,3500929,01340825
1947,3500930,20460002
1948,3500944,00990049
1949,3501158,02500051
1950,3501273,13210827
1951,3501305,01000120
1952,3501606,05030116
1953,3501692,01562138
1954,3501723,18020815
1955,3502417,02460806
1956,3502509,13210827
1957,3502512,00730080
1958,3502542,06280891
1959,3502821,22250844
1960,3503353,18690036
1961,3503802,03692763
1962,3503889,25900801
1963,3503998,16012423
1964,3504029,18050002
1965,3504029,18051068
1966,3504183,00370853
1967,3504391,22260801
1968,3504438,12220062
1969,3504438,13210821
1970,3504675,01970081
1971,3504819,02220024
1972,3504819,40370804
1973,3504833,17690031
1974,3504836,12030047
1975,3505139,00810835
1976,3505225,00990050
1977,3505445,12220062
1978,3505445,13210822
1979,3505513,12220062
1980,3505513,13210823
1981,3505560,02170047
1982,3505691,08730112
1983,3505747,62190032
1984,3506383,13210827
1985,3506399,13210827
1986,3506412,12220062
1987,3506412,13210824
1988,3506424,13210827
1989,3506518,PAR01200034
1990,3506526,26760795
1991,3506587,03506587
1992,3506659,12991006
1993,3506991,00500086
1994,3507167,02452637
1995,3507171,17092430
1996,3507252,59730016
1997,3507253,01990831
1998,3507393,12991059
1999,3507411,03711349
2000,3507416,16610813
2001,3507508,02250033
2002,3507775,05290851
2003,3508225,02102595
2004,3508507,PAR01200034
2005,3508507,35480002
2006,3508539,PAR01200034
2007,3508616,16990001
2008,3508616,16992425
2009,3509604,01570864
2010,3509608,16660805
2011,3509928,00310835
2012,3510039,00790064
2013,3510302,0182N0011
2014,3510411,17171064
2015,3510427,06270013
2017,3510438,43500006
2018,3510450,04940859
2019,3510462,01630052
2020,3511715,19720024
2021,3511781,13210827
2022,3511798,05152875
2023,3511841,22341600
2024,3512309,01570864
2025,3512552,16570024
2026,3512600,03423134
2027,3512611,28110802
2028,3512639,16610855
2029,3512670,01660043
2030,3512670,01660863
2031,3512670,01667002
2032,3512670,01667003
2033,3512670,01667004
2034,3512670,01667005
2035,3512670,01667006
2036,3512670,01667007
2037,3512670,01667008
2038,3512672,03173086
2039,3512679,01410069
2040,3512679,01290070
2041,3512771,05173063
2042,3512821,36050812
2043,3512849,43500006
2044,3512975,04580023
2045,3513277,26620204
2046,3513593,25710954
2047,3513627,01890060
2048,3513647,25451139
2049,3513654,25821336
2050,3513807,04573066
2051,3514046,05142900
2052,3514113,1264E2396
2053,3514124,01581058
2054,3514246,11880118
2055,3514565,35820802
2056,3514785,00240870
2057,3515220,02122674
2058,3515226,02450843
2059,3515264,28680155
2060,3518256,04593038
2061,3518921,07000044
2062,3518922,42730005
2063,3519199,06290041
2064,3519359,01990065
2065,3519739,02120851
2066,3519900,25671210
2067,3520098,00251782
2068,3520541,02500046
2069,3523177,20390001
2070,3524410,00670065
2071,3524412,02470873
2072,3524414,02110858
2073,3524415,01950846
2074,3524416,06280876
2075,3524433,00970816
2076,3524434,01580838
2077,3531644,04720128
2078,3533286,20350004
2079,3540220,02820044
2080,3540346,00960814
2081,3540396,25890847
2082,3540424,02110041
2083,3541006,26890861
2084,3541143,02110852
2085,3541282,26081039
2086,3542046,25710104
2087,3542092,25720815
2088,3547767,56270099
2089,3608806,00810843
2090,3616625,00410040
2091,3616627,01020046
2092,3619266,00770060
2093,3619434,13210827
2094,3619481,00790064
2095,3619481,00790853
2096,3622119,02810049
2097,3622132,05282871
2098,3628699,02140107
2099,3628787,16012424
2100,3630815,PAR01730118
2101,3631342,35871321
2102,3632093,21060003
2103,3632118,43730002
2104,3632155,43730002
2105,3632157,43730002
2106,3632163,43730002
2107,3632510,01820083
2108,3632808,01572150
2109,3633411,00360859
2110,3633445,26090858
2111,3633445,26090858
2112,3633576,43730001
2113,3633604,43730001
2114,3633605,43730001
2115,3633606,43730001
2116,3633607,43730001
2117,3634687,12660304
2118,3635119,01950145
2119,3635979,PAR01460072
2120,3636028,06280859
2121,3636771,02500858
2122,3636890,05150157
2123,3636920,07550003
2124,3636985,07550849
2125,3637484,00990835
2126,3637537,22081089
2127,3637653,43730005
2128,3637768,43730005
2129,3637770,43730005
2130,3637790,43730005
2131,3637795,43730005
2132,3637799,43730005
2133,3639752,20590006
2134,3639762,05600841
2135,3639767,20590007
2136,3639769,03690068
2137,3639787,20590801
2138,3641710,03220813
2139,3642070,00141002
2140,3644251,07110809
2141,3644264,16760015
2142,3644406,05250840
2143,3656431,05610037
2144,3662992,PAR01170021
2145,3663542,3377E0807
2146,3663625,02050058
2147,3668050,07740058
2148,3668860,05460819
2149,3669169,43710002
2150,3669176,43710002
2151,3669745,00370854
2152,3670808,27290006
2153,3671428,31870053
2154,3672127,17303074
2155,3672429,00720858
2156,3672603,00300818
2157,3672674,02100126
2158,3672756,02110037
2159,3672853,02220022
2160,3672855,25350039
2161,3673287,07410816
2162,3679322,15800033
2163,3679816,04490059
2164,3680559,06280893
2165,3680678,05150158
2166,3681481,19320806
2167,3682457,00520805
2168,3682467,00290003
2169,3685460,00160093
2170,3685460,00160863
2171,3685740,01564019
2172,3686122,02450027
2173,3686127,54400805
2174,3687817,06400069
2175,3688013,02500857
2176,3697707,17240805
2177,3698501,01552131
2178,3757568,19783013
2179,3760825,16590001
2180,3760909,45090157
2181,3760910,36640824
2182,3760912,36640824
2183,3761665,25351115
2184,3762115,04840836
2185,3762120,07620841
2186,3767439,10452860
2187,3767625,05152898
2188,3768467,02090103
2189,3770872,21321086
2190,3772931,00400036
2191,3782768,00360856
2192,3782768,00363072
2193,3788558,04050024
2194,3790692,17240805
2195,3795742,04190847
2196,3812073,17240805
2197,3815299,17240805
2198,3815302,17240805
2199,3815709,17240805
2200,3815937,17240805
2201,3829893,50570803
2202,3857228,02520078
2203,3857665,19200826
2204,3857666,19200824
2205,3857667,19320810
2206,3857668,19200055
2207,3857670,25890477
2208,3858763,04470039
2209,3859338,04573066
2211,3859478,04573066
2212,3859478,04573067
2213,3859479,04573066
2214,3859479,04573067
2215,3859480,04573066
2216,3859480,04573067
2217,3859483,04573066
2218,3859483,04573067
2219,3859484,04573066
2220,3859484,04573067
2221,3867812,01170080
2222,3883860,06950030
2223,3883860,06950818
2224,3883905,07380028
2225,3883919,06950819
2226,3883929,02120122
2227,3883929,02120850
2228,3884063,21320033
2229,3884259,25350039
2230,3884974,0743N0076
2231,3895978,03667005
2232,3895978,36670056
2233,3895978,36470020
2234,3902926,02060237
2235,3902926,02060829
2236,3902926,02067001
2237,3916525,20384003
2238,3916583,34993020
2239,3916703,20380010
2240,3955321,00930830
2241,3964239,01650813
2242,3964249,01640001
2243,3965373,02170025
2244,4367542,01270851
2245,3973683,01800085
2246,3976946,13210827
2247,3977155,13210827
2248,3977161,13210827
2249,3977170,13210827
2250,3977182,13210827
2251,3977187,13210827
2252,3977191,13210827
2253,3979732,28430078
2254,3980627,00270819
2255,3981295,01100809
2256,3981395,14670882
2257,3981472,20390804
2258,3981521,01660861
2259,3982177,18580051
2260,3982215,07720022
2261,3982608,35160819
2262,3983039,01812180
2263,3984056,28681520
2264,3987133,28660836
2265,3987174,04530052
2266,3987320,05462281
2267,3987331,01890062
2268,3987335,43730008
2269,3987680,00080806
2270,3987686,07410817
2271,3987783,06280174
2272,3987909,01050846
2273,3987925,02210818
2274,3988144,00660078
2275,3989383,04412541
2276,3989425,04040817
2277,3989484,00930146
2278,3989751,02530807
2279,3989831,25520812
2280,3989870,02880061
2281,3989872,0189N0800
2282,3989905,26660832
2283,3989917,29600017
2284,3989931,01850823
2285,3989961,07480802
2286,3989963,20510808
2287,3989974,04410848
2288,3990138,01570836
2289,3990143,19320813
2290,3990172,3377E0807
2291,3990208,02140850
2292,3990214,00880334
2293,3990264,16690805
2294,3991512,00361489
2295,3991514,59120818
2296,3991631,19710836
2297,3991639,01040837
2298,3991690,43710002
2299,3991731,25710960
2300,3991733,43710002
2301,3992094,39770133
2302,3992388,25480819
2303,3992747,23590820
2304,3992749,43670001
2305,3992751,43670001
2306,3992774,33410812
2307,3992793,25270837
2308,3993109,28650167
2309,3993124,28950155
2310,3993135,18650168
2311,3993177,29050030
2312,3993209,18690823
2313,3993306,56260815
2314,3993635,25281103
2315,3993696,00251646
2316,3993706,18070043
2317,3993717,22430066
2318,3993727,01040835
2319,3993734,00700196
2320,3993742,13010956
2321,3993802,04863050
2322,3993833,18150101
2323,3993836,16012461
2324,3993848,07750050
2325,3993869,01650029
2326,3993975,43670001
2327,3993985,01790823
2328,3994281,25370153
2329,3994309,13410861
2330,3994318,1317W0011
2331,3994325,1317W0020
2332,3994435,20510006
2333,3994488,0153S0800
2334,3994582,03330037
2335,3994644,12050079
2336,3994779,01560351
2337,3994968,26700835
2338,3995293,00680818
2339,3996159,00730082
2340,3996319,26930042
2341,3996781,01700039
2342,3997113,03412634
2343,3997131,02470093
2344,3997140,04570036
2345,3997143,02473100
2346,3997811,22080062
2347,3997827,01150082
2348,3997829,25750804
2349,3997842,01770804
2350,3997884,27920801
2351,3997889,29680801
2352,3997893,01790105
2353,3997895,39030809
2354,3997905,07330851
2355,3997910,01330130
2356,3997914,25820826
2357,3997919,25890828
2358,3997923,01040814
2359,3997957,27850062
2360,3997985,PAR00890021
2361,3997988,25720036
2362,3998588,02630865
2363,3998596,01790113
2364,3998607,25540014
2365,3998622,09250026
2366,3998635,25830463
2367,3998710,38310047
2368,3998712,20371079
2369,3998716,00152002
2370,3998753,13182410
2371,3998790,11960191
2372,3998806,25271099
2373,3998964,01980039
2374,3999656,53590324
2375,3999668,31873080
2376,3999702,06930086
2377,3999748,04290836
2378,3999748,04290837
2379,3999777,05470024
2380,3999934,38202282
2381,4000039,00720074
2382,4000064,11852381
2383,4000068,18230009
2384,4000077,02770048
2385,4000444,11840049
2386,4000706,02540840
2387,4000713,25380803
2388,4000723,0396N0006
2389,4002649,25490877
2390,4002851,17170804
2391,4003966,00302012
2392,4004685,28340863
2393,4004690,25390300
2394,4005190,02140108
2395,4005287,0173S0800
2396,4005324,16550807
2397,4005366,18250818
2398,4005378,25631613
2399,4005419,26120651
2400,4005428,02122226
2401,4005484,01540829
2402,4005498,06570817
2403,4005804,31290801
2404,4005804,31290802
2405,4005804,03129803
2406,4005804,03129804
2407,4005820,57410831
2408,4005943,17860008
2409,4005973,38540802
2410,4006484,01151057
2411,4006488,43950816
2412,4006670,02430827
2413,4006775,26120677
2414,4007053,43960153
2415,4007057,43960154
2416,4007075,43670001
2417,4007095,58730050
2418,4007102,36980011
2419,4007106,36980012
2420,4007112,26880107
2421,4007117,26880805
2422,4007122,27900810
2423,4007384,56270093
2424,4007391,04720128
2425,4007393,58710145
2426,4007394,04720128
2427,4007417,20330016
2428,4007429,25601493
2429,4007432,16000006
2430,4007712,25000088
2431,4007727,26630845
2432,4007737,00990052
2433,4007754,01840830
2434,4007789,07510013
2435,4007789,07512930
2436,4007789,07512918
2437,4007790,19350045
2438,4007793,19190035
2439,4007802,03190863
2440,4007803,06290041
2441,4007809,00370854
2442,4007821,02540838
2443,4007843,26780709
2444,4007880,50580008
2445,4007889,55600055
2446,4007896,07490067
2447,4007896,07490828
2448,4007903,04070025
2449,4007903,04073046
2450,4007916,44910006
2451,4007916,44910809
2452,4008006,43710002
2453,4008015,26810799
2454,4008029,27910812
2455,4008030,58691137
2456,4008036,33210065
2457,4008040,04070025
2458,4008040,04070816
2459,4008041,04910034
2460,4008041,04913139
2461,4008449,PAR00880360
2462,4008453,36570832
2463,4008454,36570832
2464,4008456,36570832
2465,4008505,36570832
2466,4008506,36570832
2467,4008507,36570832
2468,4008510,36570832
2469,4008511,36570832
2470,4008512,36570832
2471,4008513,36570832
2472,4008514,36570832
2473,4008515,36570832
2474,4008516,36570832
2475,4008518,36570832
2476,4008525,36570832
2477,4008534,36570832
2478,4008538,17082440
2479,4008594,27110802
2480,4013975,07110160
2481,4013975,07110812
2482,4013975,07110813
2483,4013975,07117000
2484,4013975,07117002
2485,4013975,07117007
2486,4013975,07117009
2487,4013975,07117011
2488,4013975,07117018
2489,4013991,38480059
2490,4013991,38480824
2491,4013991,38487000
2492,4013991,38480825
2493,4013991,38487001
2494,4013992,02360067
2495,4013993,29000044
2496,4013993,29000823
2497,4013993,29000825
2498,4013994,30280056
2499,4014013,13001062
2500,4014015,01742153
2501,4014131,20371078
2502,4014135,01270048
2503,4014514,26720731
2504,4014514,26720884
2505,4014514,26720885
2506,4014514,26720886
2507,4014514,26720888
2508,4014514,26720889
2509,4014514,26720890
2510,4014668,02470103
2511,4018269,01952212
2512,4018293,02170805
2513,4018294,16560009
2514,4018326,01770129
2515,4018381,07330048
2516,4019347,02530066
2517,4019461,00540030
2518,4019461,00540842
2519,4019461,00542001
2520,4019461,00542002
2521,4019461,00547001
2522,4019461,00540840
2523,4019461,00547004
2524,4019461,00547007
2525,4019461,00547010
2526,4019461,00547011
2527,4019462,51400088
2528,4019470,02432538
2529,4019559,01780092
2530,4019564,02352866
2531,4019572,25291109
2532,4019574,01770130
2533,4019576,19190823
2534,4019580,02092636
2535,4020000,00278034
2536,4020027,02100128
2537,4020054,00051883
2538,4020144,04480111
2539,4020730,PAR01690114
2540,4000369,17343045
2541,4013965,26611714
2542,4013971,00671018
2543,4013967,19351708
2544,4013984,01742153
2545,4013984,01800801
2546,3361435,00172007
2547,3514785,00240870
2548,3395641,00490044
2549,3475570,00713159
2550,1159361,010700L75
2551,3267017,01590084
2552,3268854,01660042
2553,1390727,01860810
2554,2923735,01920825
2555,3998964,01980039
2556,19680,02130017
2557,2035970,02530068
2558,1583325,02670042
2559,1380124,03160035
2560,3487836,03430023
2561,3514046,05142900
2562,3680678,05150158
2563,3332272,05462281
2564,3267016,05690080
2565,1583321,06250061
2566,1831622,06280896
2567,2495052,06730847
2568,3267015,06750850
2569,3671428,31870053
2570,3916583,34993020
2571,3488856,57410138
2572,3514785,00240870
2573,2703000,00240885
2574,4014595,00382013
2575,4021278,00720006
2576,13149,00720076
2577,2590124,00850844
2578,3990214,00880334
2579,25204,01160073
2580,3475610,01170879
2581,6768,01260057
2582,1597342,01260058
2583,1423276,01260062
2584,3267017,01590084
2585,1423434,01620822
2586,1423464,01620077
2587,17803,01620095
2588,1406610,01680823
2589,4023596,01830847
2590,5829,01830857
2591,1423627,01840069
2592,1423975,01850042
2593,1423392,01980846
2594,4007383,02072515
2595,3417499,02100127
2596,3508225,02102595
2597,2992806,02140854
2598,1411430,02200067
2599,4034763,02452247
2600,1423296,02510012
2601,1407276,02900044
2602,3512672,03173086
2603,3487836,03430023
2604,2786219,03480832
2605,3858763,04470039
2606,4020144,04480111
2607,3679816,04490059
2608,3987174,04530052
2609,3511798,05152875
2610,3767625,05152898
2611,1498178,05360054
2612,3503081,05360053
2613,2590105,05420827
2614,3990119,06300072
2615,3990124,06300072
2616,1434327,06980032
2617,2590139,08000029
2618,3767439,10452860
2619,3506531,11872382
2620,2590129,11900078
2621,2590132,11900842
2622,3506588,13000532
2623,3672127,17303074
2624,3504029,18051068
2625,3511715,19720024
2626,4021091,19783014
2627,3508102,20491080
2628,3994435,20510006
2629,3511841,22341600
2630,3884259,25350039
2631,1423556,25350830
2632,1423516,25350831
2633,4006775,26120677
2634,4008453,36570832
2635,4008454,36570832
2636,4008456,36570832
2637,4008505,36570832
2638,4008506,36570832
2639,4008507,36570832
2640,4008510,36570832
2641,4008511,36570832
2642,4008512,36570832
2643,4008513,36570832
2644,4008514,36570832
2645,4008515,36570832
2646,4008516,36570832
2647,4008518,36570832
2648,4008525,36570832
2649,4008534,36570832
2650,4028290,36570832
2651,3670053,43930015
2652,3512771,05173063
2653,4007384,56270093
2654,4008030,58691137
2655,4007393,58710145
